name,시도,구,동,code,폐지여부
인천시 부평구 십정동,인천시,부평구,십정동,2823710200,존재
인천시 부평구 산곡동,인천시,부평구,산곡동,2823710300,존재
인천시 부평구 청천동,인천시,부평구,청천동,2823710400,존재
인천시 부평구 삼산동,인천시,부평구,삼산동,2823710500,존재
인천시 부평구 갈산동,인천시,부평구,갈산동,2823710600,존재
인천시 부평구 부개동,인천시,부평구,부개동,2823710700,존재
인천시 부평구 일신동,인천시,부평구,일신동,2823710800,존재
인천시 부평구 구산동,인천시,부평구,구산동,2823710900,존재
인천시 계양구 효성동,인천시,계양구,효성동,2824510100,존재
인천시 계양구 계산동,인천시,계양구,계산동,2824510200,존재
인천시 계양구 작전동,인천시,계양구,작전동,2824510300,존재
인천시 계양구 서운동,인천시,계양구,서운동,2824510400,존재
인천시 계양구 임학동,인천시,계양구,임학동,2824510500,존재
인천시 계양구 용종동,인천시,계양구,용종동,2824510600,존재
인천시 계양구 병방동,인천시,계양구,병방동,2824510700,존재
인천시 계양구 방축동,인천시,계양구,방축동,2824510800,존재
인천시 계양구 박촌동,인천시,계양구,박촌동,2824510900,존재
인천시 계양구 동양동,인천시,계양구,동양동,2824511000,존재
인천시 계양구 귤현동,인천시,계양구,귤현동,2824511100,존재
인천시 계양구 상야동,인천시,계양구,상야동,2824511200,존재
인천시 계양구 하야동,인천시,계양구,하야동,2824511300,존재
인천시 계양구 평동,인천시,계양구,평동,2824511400,존재
인천시 계양구 노오지동,인천시,계양구,노오지동,2824511500,존재
인천시 계양구 선주지동,인천시,계양구,선주지동,2824511600,존재
인천시 계양구 이화동,인천시,계양구,이화동,2824511700,존재
인천시 계양구 오류동,인천시,계양구,오류동,2824511800,존재
인천시 계양구 갈현동,인천시,계양구,갈현동,2824511900,존재
인천시 계양구 둑실동,인천시,계양구,둑실동,2824512000,존재
인천시 계양구 목상동,인천시,계양구,목상동,2824512100,존재
인천시 계양구 다남동,인천시,계양구,다남동,2824512200,존재
인천시 계양구 장기동,인천시,계양구,장기동,2824512300,존재
인천시 서구 백석동,인천시,서구,백석동,2826010100,존재
인천시 서구 시천동,인천시,서구,시천동,2826010200,존재
인천시 서구 검암동,인천시,서구,검암동,2826010300,존재
인천시 서구 경서동,인천시,서구,경서동,2826010400,존재
인천시 서구 공촌동,인천시,서구,공촌동,2826010500,존재
인천시 서구 연희동,인천시,서구,연희동,2826010600,존재
인천시 서구 심곡동,인천시,서구,심곡동,2826010700,존재
인천시 서구 가정동,인천시,서구,가정동,2826010800,존재
인천시 서구 신현동,인천시,서구,신현동,2826010900,존재
인천시 서구 석남동,인천시,서구,석남동,2826011000,존재
인천시 서구 원창동,인천시,서구,원창동,2826011100,존재
인천시 서구 가좌동,인천시,서구,가좌동,2826011200,존재
인천시 서구 마전동,인천시,서구,마전동,2826011300,존재
인천시 서구 당하동,인천시,서구,당하동,2826011400,존재
인천시 서구 원당동,인천시,서구,원당동,2826011500,존재
인천시 서구 대곡동,인천시,서구,대곡동,2826011700,존재
인천시 서구 금곡동,인천시,서구,금곡동,2826011800,존재
인천시 서구 오류동,인천시,서구,오류동,2826011900,존재
인천시 서구 왕길동,인천시,서구,왕길동,2826012000,존재
인천시 서구 불로동,인천시,서구,불로동,2826012100,존재
인천시 서구 청라동,인천시,서구,청라동,2826012200,존재
인천시 강화군 강화읍,인천시,강화군,강화읍,2871025000,존재
인천시 강화군 선원면,인천시,강화군,선원면,2871031000,존재
인천시 강화군 불은면,인천시,강화군,불은면,2871032000,존재
인천시 강화군 길상면,인천시,강화군,길상면,2871033000,존재
인천시 강화군 화도면,인천시,강화군,화도면,2871034000,존재
인천시 강화군 양도면,인천시,강화군,양도면,2871035000,존재
인천시 강화군 내가면,인천시,강화군,내가면,2871036000,존재
인천시 강화군 하점면,인천시,강화군,하점면,2871037000,존재
인천시 강화군 양사면,인천시,강화군,양사면,2871038000,존재
인천시 강화군 송해면,인천시,강화군,송해면,2871039000,존재
인천시 강화군 교동면,인천시,강화군,교동면,2871040000,존재
인천시 강화군 삼산면,인천시,강화군,삼산면,2871041000,존재
인천시 강화군 서도면,인천시,강화군,서도면,2871042000,존재
인천시 옹진군 북도면,인천시,옹진군,북도면,2872031000,존재
인천시 옹진군 백령면,인천시,옹진군,백령면,2872033000,존재
인천시 옹진군 대청면,인천시,옹진군,대청면,2872034000,존재
인천시 옹진군 덕적면,인천시,옹진군,덕적면,2872035000,존재
인천시 옹진군 영흥면,인천시,옹진군,영흥면,2872036000,존재
인천시 옹진군 자월면,인천시,옹진군,자월면,2872037000,존재
인천시 옹진군 연평면,인천시,옹진군,연평면,2872038000,존재
광주시 동구 대인동,광주시,동구,대인동,2911010100,존재
광주시 동구 금남로5가,광주시,동구,금남로5가,2911010200,존재
광주시 동구 충장로5가,광주시,동구,충장로5가,2911010300,존재
광주시 동구 수기동,광주시,동구,수기동,2911010400,존재
광주시 동구 대의동,광주시,동구,대의동,2911010500,존재
광주시 동구 궁동,광주시,동구,궁동,2911010600,존재
광주시 동구 장동,광주시,동구,장동,2911010700,존재
광주시 동구 동명동,광주시,동구,동명동,2911010800,존재
광주시 동구 계림동,광주시,동구,계림동,2911010900,존재
광주시 동구 산수동,광주시,동구,산수동,2911011000,존재
광주시 동구 지산동,광주시,동구,지산동,2911011100,존재
광주시 동구 남동,광주시,동구,남동,2911011200,존재
광주시 동구 광산동,광주시,동구,광산동,2911011300,존재
광주시 동구 금동,광주시,동구,금동,2911011400,존재
광주시 동구 호남동,광주시,동구,호남동,2911011500,존재
광주시 동구 불로동,광주시,동구,불로동,2911011600,존재
광주시 동구 황금동,광주시,동구,황금동,2911011700,존재
광주시 동구 서석동,광주시,동구,서석동,2911011800,존재
광주시 동구 소태동,광주시,동구,소태동,2911011900,존재
광주시 동구 용연동,광주시,동구,용연동,2911012000,존재
광주시 동구 운림동,광주시,동구,운림동,2911012100,존재
광주시 동구 학동,광주시,동구,학동,2911012200,존재
광주시 동구 월남동,광주시,동구,월남동,2911012300,존재
광주시 동구 선교동,광주시,동구,선교동,2911012400,존재
광주시 동구 내남동,광주시,동구,내남동,2911012500,존재
광주시 동구 용산동,광주시,동구,용산동,2911012600,존재
광주시 동구 충장로1가,광주시,동구,충장로1가,2911012700,존재
광주시 동구 충장로2가,광주시,동구,충장로2가,2911012800,존재
광주시 동구 충장로3가,광주시,동구,충장로3가,2911012900,존재
광주시 동구 충장로4가,광주시,동구,충장로4가,2911013000,존재
광주시 동구 금남로1가,광주시,동구,금남로1가,2911013100,존재
광주시 동구 금남로2가,광주시,동구,금남로2가,2911013200,존재
광주시 동구 금남로3가,광주시,동구,금남로3가,2911013300,존재
광주시 동구 금남로4가,광주시,동구,금남로4가,2911013400,존재
광주시 서구 양동,광주시,서구,양동,2914010400,존재
광주시 서구 농성동,광주시,서구,농성동,2914010600,존재
광주시 서구 광천동,광주시,서구,광천동,2914011500,존재
광주시 서구 유촌동,광주시,서구,유촌동,2914011600,존재
광주시 서구 덕흥동,광주시,서구,덕흥동,2914011700,존재
광주시 서구 쌍촌동,광주시,서구,쌍촌동,2914011800,존재
광주시 서구 화정동,광주시,서구,화정동,2914011900,존재
광주시 서구 치평동,광주시,서구,치평동,2914012000,존재
광주시 서구 내방동,광주시,서구,내방동,2914012100,존재
광주시 서구 서창동,광주시,서구,서창동,2914012500,존재
광주시 서구 세하동,광주시,서구,세하동,2914012600,존재
광주시 서구 용두동,광주시,서구,용두동,2914012700,존재
광주시 서구 풍암동,광주시,서구,풍암동,2914012800,존재
광주시 서구 벽진동,광주시,서구,벽진동,2914012900,존재
광주시 서구 금호동,광주시,서구,금호동,2914013000,존재
광주시 서구 마륵동,광주시,서구,마륵동,2914013100,존재
광주시 서구 매월동,광주시,서구,매월동,2914013200,존재
광주시 서구 동천동,광주시,서구,동천동,2914013300,존재
광주시 남구 사동,광주시,남구,사동,2915510100,존재
광주시 남구 구동,광주시,남구,구동,2915510200,존재
광주시 남구 서동,광주시,남구,서동,2915510300,존재
광주시 남구 월산동,광주시,남구,월산동,2915510400,존재
광주시 남구 백운동,광주시,남구,백운동,2915510500,존재
광주시 남구 주월동,광주시,남구,주월동,2915510600,존재
광주시 남구 노대동,광주시,남구,노대동,2915510700,존재
광주시 남구 진월동,광주시,남구,진월동,2915510800,존재
광주시 남구 덕남동,광주시,남구,덕남동,2915510900,존재
광주시 남구 행암동,광주시,남구,행암동,2915511000,존재
광주시 남구 임암동,광주시,남구,임암동,2915511100,존재
광주시 남구 송하동,광주시,남구,송하동,2915511200,존재
광주시 남구 양림동,광주시,남구,양림동,2915511300,존재
광주시 남구 방림동,광주시,남구,방림동,2915511400,존재
광주시 남구 봉선동,광주시,남구,봉선동,2915511500,존재
광주시 남구 구소동,광주시,남구,구소동,2915511600,존재
광주시 남구 양촌동,광주시,남구,양촌동,2915511700,존재
광주시 남구 도금동,광주시,남구,도금동,2915511800,존재
광주시 남구 승촌동,광주시,남구,승촌동,2915511900,존재
광주시 남구 지석동,광주시,남구,지석동,2915512000,존재
광주시 남구 압촌동,광주시,남구,압촌동,2915512100,존재
광주시 남구 화장동,광주시,남구,화장동,2915512200,존재
광주시 남구 칠석동,광주시,남구,칠석동,2915512300,존재
광주시 남구 석정동,광주시,남구,석정동,2915512400,존재
광주시 남구 신장동,광주시,남구,신장동,2915512500,존재
광주시 남구 양과동,광주시,남구,양과동,2915512600,존재
광주시 남구 이장동,광주시,남구,이장동,2915512700,존재
광주시 남구 대지동,광주시,남구,대지동,2915512800,존재
광주시 남구 원산동,광주시,남구,원산동,2915512900,존재
광주시 남구 월성동,광주시,남구,월성동,2915513000,존재
광주시 북구 중흥동,광주시,북구,중흥동,2917010100,존재
광주시 북구 유동,광주시,북구,유동,2917010200,존재
광주시 북구 누문동,광주시,북구,누문동,2917010300,존재
광주시 북구 북동,광주시,북구,북동,2917010400,존재
광주시 북구 임동,광주시,북구,임동,2917010500,존재
광주시 북구 신안동,광주시,북구,신안동,2917010600,존재
광주시 북구 용봉동,광주시,북구,용봉동,2917010700,존재
광주시 북구 동림동,광주시,북구,동림동,2917010800,존재
광주시 북구 운암동,광주시,북구,운암동,2917010900,존재
광주시 북구 우산동,광주시,북구,우산동,2917011000,존재
광주시 북구 풍향동,광주시,북구,풍향동,2917011100,존재
광주시 북구 문흥동,광주시,북구,문흥동,2917011200,존재
광주시 북구 각화동,광주시,북구,각화동,2917011300,존재
광주시 북구 두암동,광주시,북구,두암동,2917011400,존재
광주시 북구 오치동,광주시,북구,오치동,2917011500,존재
광주시 북구 삼각동,광주시,북구,삼각동,2917011600,존재
광주시 북구 매곡동,광주시,북구,매곡동,2917011700,존재
광주시 북구 충효동,광주시,북구,충효동,2917011800,존재
광주시 북구 덕의동,광주시,북구,덕의동,2917011900,존재
광주시 북구 금곡동,광주시,북구,금곡동,2917012000,존재
광주시 북구 망월동,광주시,북구,망월동,2917012100,존재
광주시 북구 청풍동,광주시,북구,청풍동,2917012200,존재
광주시 북구 화암동,광주시,북구,화암동,2917012300,존재
광주시 북구 장등동,광주시,북구,장등동,2917012400,존재
광주시 북구 운정동,광주시,북구,운정동,2917012500,존재
광주시 북구 본촌동,광주시,북구,본촌동,2917012600,존재
광주시 북구 일곡동,광주시,북구,일곡동,2917012700,존재
광주시 북구 양산동,광주시,북구,양산동,2917012800,존재
광주시 북구 연제동,광주시,북구,연제동,2917012900,존재
광주시 북구 신용동,광주시,북구,신용동,2917013000,존재
광주시 북구 용두동,광주시,북구,용두동,2917013100,존재
광주시 북구 지야동,광주시,북구,지야동,2917013200,존재
광주시 북구 태령동,광주시,북구,태령동,2917013300,존재
광주시 북구 수곡동,광주시,북구,수곡동,2917013400,존재
광주시 북구 효령동,광주시,북구,효령동,2917013500,존재
광주시 북구 용전동,광주시,북구,용전동,2917013600,존재
광주시 북구 용강동,광주시,북구,용강동,2917013700,존재
광주시 북구 생용동,광주시,북구,생용동,2917013800,존재
광주시 북구 월출동,광주시,북구,월출동,2917013900,존재
광주시 북구 대촌동,광주시,북구,대촌동,2917014000,존재
광주시 북구 오룡동,광주시,북구,오룡동,2917014100,존재
광주시 광산구 송정동,광주시,광산구,송정동,2920010100,존재
광주시 광산구 도산동,광주시,광산구,도산동,2920010200,존재
광주시 광산구 도호동,광주시,광산구,도호동,2920010300,존재
광주시 광산구 신촌동,광주시,광산구,신촌동,2920010400,존재
광주시 광산구 서봉동,광주시,광산구,서봉동,2920010500,존재
광주시 광산구 운수동,광주시,광산구,운수동,2920010600,존재
광주시 광산구 선암동,광주시,광산구,선암동,2920010700,존재
광주시 광산구 소촌동,광주시,광산구,소촌동,2920010800,존재
광주시 광산구 우산동,광주시,광산구,우산동,2920010900,존재
광주시 광산구 황룡동,광주시,광산구,황룡동,2920011000,존재
광주시 광산구 박호동,광주시,광산구,박호동,2920011100,존재
광주시 광산구 비아동,광주시,광산구,비아동,2920011200,존재
광주시 광산구 도천동,광주시,광산구,도천동,2920011300,존재
광주시 광산구 수완동,광주시,광산구,수완동,2920011400,존재
광주시 광산구 월계동,광주시,광산구,월계동,2920011500,존재
광주시 광산구 쌍암동,광주시,광산구,쌍암동,2920011600,존재
광주시 광산구 산월동,광주시,광산구,산월동,2920011700,존재
광주시 광산구 신창동,광주시,광산구,신창동,2920011800,존재
광주시 광산구 신가동,광주시,광산구,신가동,2920011900,존재
광주시 광산구 운남동,광주시,광산구,운남동,2920012000,존재
광주시 광산구 안청동,광주시,광산구,안청동,2920012100,존재
광주시 광산구 진곡동,광주시,광산구,진곡동,2920012200,존재
광주시 광산구 장덕동,광주시,광산구,장덕동,2920012300,존재
광주시 광산구 흑석동,광주시,광산구,흑석동,2920012400,존재
광주시 광산구 하남동,광주시,광산구,하남동,2920012500,존재
광주시 광산구 장수동,광주시,광산구,장수동,2920012600,존재
광주시 광산구 산정동,광주시,광산구,산정동,2920012700,존재
광주시 광산구 월곡동,광주시,광산구,월곡동,2920012800,존재
광주시 광산구 등임동,광주시,광산구,등임동,2920012900,존재
광주시 광산구 산막동,광주시,광산구,산막동,2920013000,존재
광주시 광산구 고룡동,광주시,광산구,고룡동,2920013100,존재
광주시 광산구 신룡동,광주시,광산구,신룡동,2920013200,존재
광주시 광산구 두정동,광주시,광산구,두정동,2920013300,존재
광주시 광산구 임곡동,광주시,광산구,임곡동,2920013400,존재
광주시 광산구 광산동,광주시,광산구,광산동,2920013500,존재
광주시 광산구 오산동,광주시,광산구,오산동,2920013600,존재
광주시 광산구 사호동,광주시,광산구,사호동,2920013700,존재
광주시 광산구 하산동,광주시,광산구,하산동,2920013800,존재
광주시 광산구 유계동,광주시,광산구,유계동,2920013900,존재
광주시 광산구 본덕동,광주시,광산구,본덕동,2920014000,존재
광주시 광산구 용봉동,광주시,광산구,용봉동,2920014100,존재
광주시 광산구 요기동,광주시,광산구,요기동,2920014200,존재
광주시 광산구 복룡동,광주시,광산구,복룡동,2920014300,존재
광주시 광산구 송대동,광주시,광산구,송대동,2920014400,존재
광주시 광산구 옥동,광주시,광산구,옥동,2920014500,존재
광주시 광산구 월전동,광주시,광산구,월전동,2920014600,존재
광주시 광산구 장록동,광주시,광산구,장록동,2920014700,존재
광주시 광산구 송촌동,광주시,광산구,송촌동,2920014800,존재
광주시 광산구 지죽동,광주시,광산구,지죽동,2920014900,존재
광주시 광산구 용동,광주시,광산구,용동,2920015000,존재
광주시 광산구 용곡동,광주시,광산구,용곡동,2920015100,존재
광주시 광산구 지정동,광주시,광산구,지정동,2920015200,존재
광주시 광산구 명화동,광주시,광산구,명화동,2920015300,존재
광주시 광산구 동산동,광주시,광산구,동산동,2920015400,존재
광주시 광산구 연산동,광주시,광산구,연산동,2920015500,존재
광주시 광산구 도덕동,광주시,광산구,도덕동,2920015600,존재
광주시 광산구 송산동,광주시,광산구,송산동,2920015700,존재
광주시 광산구 지평동,광주시,광산구,지평동,2920015800,존재
광주시 광산구 오운동,광주시,광산구,오운동,2920015900,존재
광주시 광산구 삼거동,광주시,광산구,삼거동,2920016000,존재
광주시 광산구 양동,광주시,광산구,양동,2920016100,존재
광주시 광산구 내산동,광주시,광산구,내산동,2920016200,존재
광주시 광산구 대산동,광주시,광산구,대산동,2920016300,존재
광주시 광산구 송학동,광주시,광산구,송학동,2920016400,존재
광주시 광산구 신동,광주시,광산구,신동,2920016500,존재
광주시 광산구 삼도동,광주시,광산구,삼도동,2920016600,존재
광주시 광산구 남산동,광주시,광산구,남산동,2920016700,존재
광주시 광산구 송치동,광주시,광산구,송치동,2920016800,존재
광주시 광산구 산수동,광주시,광산구,산수동,2920016900,존재
광주시 광산구 선동,광주시,광산구,선동,2920017000,존재
광주시 광산구 지산동,광주시,광산구,지산동,2920017100,존재
광주시 광산구 왕동,광주시,광산구,왕동,2920017200,존재
광주시 광산구 북산동,광주시,광산구,북산동,2920017300,존재
광주시 광산구 명도동,광주시,광산구,명도동,2920017400,존재
광주시 광산구 동호동,광주시,광산구,동호동,2920017500,존재
광주시 광산구 덕림동,광주시,광산구,덕림동,2920017600,존재
광주시 광산구 양산동,광주시,광산구,양산동,2920017700,존재
광주시 광산구 동림동,광주시,광산구,동림동,2920017800,존재
광주시 광산구 오선동,광주시,광산구,오선동,2920020200,존재
대전시 동구 원동,대전시,동구,원동,3011010100,존재
대전시 동구 인동,대전시,동구,인동,3011010200,존재
대전시 동구 효동,대전시,동구,효동,3011010300,존재
대전시 동구 천동,대전시,동구,천동,3011010400,존재
대전시 동구 가오동,대전시,동구,가오동,3011010500,존재
대전시 동구 신흥동,대전시,동구,신흥동,3011010600,존재
대전시 동구 판암동,대전시,동구,판암동,3011010700,존재
대전시 동구 삼정동,대전시,동구,삼정동,3011010800,존재
대전시 동구 용운동,대전시,동구,용운동,3011010900,존재
대전시 동구 대동,대전시,동구,대동,3011011000,존재
대전시 동구 자양동,대전시,동구,자양동,3011011100,존재
대전시 동구 신안동,대전시,동구,신안동,3011011200,존재
대전시 동구 소제동,대전시,동구,소제동,3011011300,존재
대전시 동구 가양동,대전시,동구,가양동,3011011400,존재
대전시 동구 용전동,대전시,동구,용전동,3011011500,존재
대전시 동구 성남동,대전시,동구,성남동,3011011600,존재
대전시 동구 홍도동,대전시,동구,홍도동,3011011700,존재
대전시 동구 삼성동,대전시,동구,삼성동,3011011800,존재
대전시 동구 정동,대전시,동구,정동,3011011900,존재
대전시 동구 중동,대전시,동구,중동,3011012000,존재
대전시 동구 추동,대전시,동구,추동,3011012100,존재
대전시 동구 비룡동,대전시,동구,비룡동,3011012200,존재
대전시 동구 주산동,대전시,동구,주산동,3011012300,존재
대전시 동구 용계동,대전시,동구,용계동,3011012400,존재
대전시 동구 마산동,대전시,동구,마산동,3011012500,존재
대전시 동구 효평동,대전시,동구,효평동,3011012600,존재
대전시 동구 직동,대전시,동구,직동,3011012700,존재
대전시 동구 세천동,대전시,동구,세천동,3011012800,존재
대전시 동구 신상동,대전시,동구,신상동,3011012900,존재
대전시 동구 신하동,대전시,동구,신하동,3011013000,존재
대전시 동구 신촌동,대전시,동구,신촌동,3011013100,존재
대전시 동구 사성동,대전시,동구,사성동,3011013200,존재
대전시 동구 내탑동,대전시,동구,내탑동,3011013300,존재
대전시 동구 오동,대전시,동구,오동,3011013400,존재
대전시 동구 주촌동,대전시,동구,주촌동,3011013500,존재
대전시 동구 낭월동,대전시,동구,낭월동,3011013600,존재
대전시 동구 대별동,대전시,동구,대별동,3011013700,존재
대전시 동구 이사동,대전시,동구,이사동,3011013800,존재
대전시 동구 대성동,대전시,동구,대성동,3011013900,존재
대전시 동구 장척동,대전시,동구,장척동,3011014000,존재
대전시 동구 소호동,대전시,동구,소호동,3011014100,존재
대전시 동구 구도동,대전시,동구,구도동,3011014200,존재
대전시 동구 삼괴동,대전시,동구,삼괴동,3011014300,존재
대전시 동구 상소동,대전시,동구,상소동,3011014400,존재
대전시 동구 하소동,대전시,동구,하소동,3011014500,존재
대전시 중구 은행동,대전시,중구,은행동,3014010100,존재
대전시 중구 선화동,대전시,중구,선화동,3014010200,존재
대전시 중구 목동,대전시,중구,목동,3014010300,존재
대전시 중구 중촌동,대전시,중구,중촌동,3014010400,존재
대전시 중구 대흥동,대전시,중구,대흥동,3014010500,존재
대전시 중구 문창동,대전시,중구,문창동,3014010600,존재
대전시 중구 석교동,대전시,중구,석교동,3014010700,존재
대전시 중구 호동,대전시,중구,호동,3014010800,존재
대전시 중구 옥계동,대전시,중구,옥계동,3014010900,존재
대전시 중구 대사동,대전시,중구,대사동,3014011000,존재
대전시 중구 부사동,대전시,중구,부사동,3014011100,존재
대전시 중구 용두동,대전시,중구,용두동,3014011200,존재
대전시 중구 오류동,대전시,중구,오류동,3014011300,존재
대전시 중구 태평동,대전시,중구,태평동,3014011400,존재
대전시 중구 유천동,대전시,중구,유천동,3014011500,존재
대전시 중구 문화동,대전시,중구,문화동,3014011600,존재
대전시 중구 산성동,대전시,중구,산성동,3014011700,존재
대전시 중구 사정동,대전시,중구,사정동,3014011800,존재
대전시 중구 안영동,대전시,중구,안영동,3014011900,존재
대전시 중구 무수동,대전시,중구,무수동,3014012000,존재
대전시 중구 구완동,대전시,중구,구완동,3014012100,존재
대전시 중구 침산동,대전시,중구,침산동,3014012200,존재
대전시 중구 목달동,대전시,중구,목달동,3014012300,존재
대전시 중구 정생동,대전시,중구,정생동,3014012400,존재
대전시 중구 어남동,대전시,중구,어남동,3014012500,존재
대전시 중구 금동,대전시,중구,금동,3014012600,존재
대전시 서구 복수동,대전시,서구,복수동,3017010100,존재
대전시 서구 변동,대전시,서구,변동,3017010200,존재
대전시 서구 도마동,대전시,서구,도마동,3017010300,존재
대전시 서구 정림동,대전시,서구,정림동,3017010400,존재
대전시 서구 용문동,대전시,서구,용문동,3017010500,존재
대전시 서구 탄방동,대전시,서구,탄방동,3017010600,존재
대전시 서구 괴정동,대전시,서구,괴정동,3017010800,존재
대전시 서구 가장동,대전시,서구,가장동,3017010900,존재
대전시 서구 내동,대전시,서구,내동,3017011000,존재
대전시 서구 갈마동,대전시,서구,갈마동,3017011100,존재
대전시 서구 둔산동,대전시,서구,둔산동,3017011200,존재
대전시 서구 월평동,대전시,서구,월평동,3017011300,존재
대전시 서구 가수원동,대전시,서구,가수원동,3017011400,존재
대전시 서구 도안동,대전시,서구,도안동,3017011500,존재
대전시 서구 관저동,대전시,서구,관저동,3017011600,존재
대전시 서구 흑석동,대전시,서구,흑석동,3017011700,존재
대전시 서구 매노동,대전시,서구,매노동,3017011800,존재
대전시 서구 산직동,대전시,서구,산직동,3017011900,존재
대전시 서구 장안동,대전시,서구,장안동,3017012000,존재
대전시 서구 평촌동,대전시,서구,평촌동,3017012100,존재
대전시 서구 오동,대전시,서구,오동,3017012200,존재
대전시 서구 우명동,대전시,서구,우명동,3017012300,존재
대전시 서구 원정동,대전시,서구,원정동,3017012400,존재
대전시 서구 용촌동,대전시,서구,용촌동,3017012500,존재
대전시 서구 봉곡동,대전시,서구,봉곡동,3017012600,존재
대전시 서구 괴곡동,대전시,서구,괴곡동,3017012700,존재
대전시 서구 만년동,대전시,서구,만년동,3017012800,존재
대전시 유성구 원내동,대전시,유성구,원내동,3020010100,존재
대전시 유성구 교촌동,대전시,유성구,교촌동,3020010200,존재
대전시 유성구 대정동,대전시,유성구,대정동,3020010300,존재
대전시 유성구 용계동,대전시,유성구,용계동,3020010400,존재
대전시 유성구 학하동,대전시,유성구,학하동,3020010500,존재
대전시 유성구 계산동,대전시,유성구,계산동,3020010600,존재
대전시 유성구 성북동,대전시,유성구,성북동,3020010700,존재
대전시 유성구 세동,대전시,유성구,세동,3020010800,존재
대전시 유성구 송정동,대전시,유성구,송정동,3020010900,존재
대전시 유성구 방동,대전시,유성구,방동,3020011000,존재
대전시 유성구 봉명동,대전시,유성구,봉명동,3020011100,존재
대전시 유성구 구암동,대전시,유성구,구암동,3020011200,존재
대전시 유성구 덕명동,대전시,유성구,덕명동,3020011300,존재
대전시 유성구 원신흥동,대전시,유성구,원신흥동,3020011400,존재
대전시 유성구 상대동,대전시,유성구,상대동,3020011500,존재
대전시 유성구 복용동,대전시,유성구,복용동,3020011600,존재
대전시 유성구 장대동,대전시,유성구,장대동,3020011700,존재
대전시 유성구 갑동,대전시,유성구,갑동,3020011800,존재
대전시 유성구 노은동,대전시,유성구,노은동,3020011900,존재
대전시 유성구 지족동,대전시,유성구,지족동,3020012000,존재
대전시 유성구 죽동,대전시,유성구,죽동,3020012100,존재
대전시 유성구 궁동,대전시,유성구,궁동,3020012200,존재
대전시 유성구 어은동,대전시,유성구,어은동,3020012300,존재
대전시 유성구 구성동,대전시,유성구,구성동,3020012400,존재
대전시 유성구 신성동,대전시,유성구,신성동,3020012500,존재
대전시 유성구 가정동,대전시,유성구,가정동,3020012600,존재
대전시 유성구 도룡동,대전시,유성구,도룡동,3020012700,존재
대전시 유성구 장동,대전시,유성구,장동,3020012800,존재
대전시 유성구 방현동,대전시,유성구,방현동,3020012900,존재
대전시 유성구 화암동,대전시,유성구,화암동,3020013000,존재
대전시 유성구 덕진동,대전시,유성구,덕진동,3020013100,존재
대전시 유성구 하기동,대전시,유성구,하기동,3020013200,존재
대전시 유성구 추목동,대전시,유성구,추목동,3020013300,존재
대전시 유성구 자운동,대전시,유성구,자운동,3020013400,존재
대전시 유성구 신봉동,대전시,유성구,신봉동,3020013500,존재
대전시 유성구 수남동,대전시,유성구,수남동,3020013600,존재
대전시 유성구 안산동,대전시,유성구,안산동,3020013700,존재
대전시 유성구 외삼동,대전시,유성구,외삼동,3020013800,존재
대전시 유성구 반석동,대전시,유성구,반석동,3020013900,존재
대전시 유성구 문지동,대전시,유성구,문지동,3020014000,존재
대전시 유성구 전민동,대전시,유성구,전민동,3020014100,존재
대전시 유성구 원촌동,대전시,유성구,원촌동,3020014200,존재
대전시 유성구 탑립동,대전시,유성구,탑립동,3020014300,존재
대전시 유성구 용산동,대전시,유성구,용산동,3020014400,존재
대전시 유성구 봉산동,대전시,유성구,봉산동,3020014500,존재
대전시 유성구 관평동,대전시,유성구,관평동,3020014600,존재
대전시 유성구 송강동,대전시,유성구,송강동,3020014700,존재
대전시 유성구 금고동,대전시,유성구,금고동,3020014800,존재
대전시 유성구 대동,대전시,유성구,대동,3020014900,존재
대전시 유성구 금탄동,대전시,유성구,금탄동,3020015000,존재
대전시 유성구 신동,대전시,유성구,신동,3020015100,존재
대전시 유성구 둔곡동,대전시,유성구,둔곡동,3020015200,존재
대전시 유성구 구룡동,대전시,유성구,구룡동,3020015300,존재
대전시 대덕구 오정동,대전시,대덕구,오정동,3023010100,존재
대전시 대덕구 대화동,대전시,대덕구,대화동,3023010200,존재
대전시 대덕구 읍내동,대전시,대덕구,읍내동,3023010300,존재
대전시 대덕구 연축동,대전시,대덕구,연축동,3023010400,존재
대전시 대덕구 신대동,대전시,대덕구,신대동,3023010500,존재
대전시 대덕구 와동,대전시,대덕구,와동,3023010600,존재
대전시 대덕구 송촌동,대전시,대덕구,송촌동,3023010700,존재
대전시 대덕구 법동,대전시,대덕구,법동,3023010800,존재
대전시 대덕구 중리동,대전시,대덕구,중리동,3023010900,존재
대전시 대덕구 비래동,대전시,대덕구,비래동,3023011000,존재
대전시 대덕구 석봉동,대전시,대덕구,석봉동,3023011100,존재
대전시 대덕구 목상동,대전시,대덕구,목상동,3023011200,존재
대전시 대덕구 문평동,대전시,대덕구,문평동,3023011300,존재
대전시 대덕구 신일동,대전시,대덕구,신일동,3023011400,존재
대전시 대덕구 덕암동,대전시,대덕구,덕암동,3023011500,존재
대전시 대덕구 상서동,대전시,대덕구,상서동,3023011600,존재
대전시 대덕구 평촌동,대전시,대덕구,평촌동,3023011700,존재
대전시 대덕구 장동,대전시,대덕구,장동,3023011800,존재
대전시 대덕구 용호동,대전시,대덕구,용호동,3023011900,존재
